"""n°_transaction""",date,type,details,selection,description,pièce,billet,carte_bancaire,fidélitée,prix,insérée,rendue
54494.0,2024-09-24 19:45:42,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54493.0,2024-09-24 19:04:09,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54492.0,2024-09-24 16:17:23,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54491.0,2024-09-24 16:16:52,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54490.0,2024-09-24 16:14:32,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54489.0,2024-09-24 16:13:54,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54488.0,2024-09-24 15:43:49,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54487.0,2024-09-24 15:43:31,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54486.0,2024-09-24 15:09:33,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54485.0,2024-09-24 14:43:07,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54484.0,2024-09-24 12:02:29,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54483.0,2024-09-23 19:07:06,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54482.0,2024-09-23 19:03:51,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
54481.0,2024-09-23 18:54:52,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54480.0,2024-09-23 18:53:34,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54479.0,2024-09-23 18:49:48,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54478.0,2024-09-23 18:13:43,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54477.0,2024-09-23 18:12:30,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54476.0,2024-09-23 18:10:39,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54475.0,2024-09-23 17:47:00,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54474.0,2024-09-23 17:45:37,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54473.0,2024-09-23 16:40:31,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54472.0,2024-09-23 16:32:47,démarrage,*,21.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54471.0,2024-09-23 16:15:07,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54470.0,2024-09-23 16:04:11,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54469.0,2024-09-23 16:02:00,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54468.0,2024-09-23 15:50:52,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54467.0,2024-09-23 15:49:31,démarrage,*,34.0,Lessive  ,0.0,10,0.0,0,1.2,10.0,8.8
54466.0,2024-09-23 15:11:21,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54465.0,2024-09-23 15:06:09,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54464.0,2024-09-23 14:51:20,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
54463.0,2024-09-23 14:23:32,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54462.0,2024-09-23 14:04:22,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54461.0,2024-09-23 13:40:12,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54460.0,2024-09-23 13:34:29,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54459.0,2024-09-23 13:34:17,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54458.0,2024-09-23 12:33:02,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54457.0,2024-09-23 12:14:34,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54456.0,2024-09-23 11:57:52,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54455.0,2024-09-23 11:41:20,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54454.0,2024-09-23 11:41:00,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54453.0,2024-09-23 11:21:52,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54452.0,2024-09-23 10:59:14,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54451.0,2024-09-23 10:52:49,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54450.0,2024-09-23 10:03:28,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54449.0,2024-09-22 20:02:52,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54448.0,2024-09-22 19:50:02,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54447.0,2024-09-22 19:24:27,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54446.0,2024-09-22 19:11:52,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54445.0,2024-09-22 18:47:34,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54444.0,2024-09-22 18:34:57,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54443.0,2024-09-22 18:02:49,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54442.0,2024-09-22 17:28:07,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54441.0,2024-09-22 17:27:08,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54440.0,2024-09-22 17:25:36,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54439.0,2024-09-22 17:25:23,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54438.0,2024-09-22 17:25:01,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54437.0,2024-09-22 17:07:27,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54436.0,2024-09-22 16:39:20,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54435.0,2024-09-22 16:39:06,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54434.0,2024-09-22 16:38:45,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54433.0,2024-09-22 16:37:52,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54432.0,2024-09-22 16:37:25,démarrage,*,31.0,Lingette ,0.0,0,1.0,0,1.0,1.0,0.0
54431.0,2024-09-22 15:56:06,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54430.0,2024-09-22 13:52:54,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54429.0,2024-09-22 12:25:39,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54428.0,2024-09-22 12:25:15,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54427.0,2024-09-22 11:40:37,démarrage,*,22.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
54426.0,2024-09-22 11:40:23,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54425.0,2024-09-22 11:40:04,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54424.0,2024-09-22 10:55:23,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.7,0.2
54423.0,2024-09-22 10:53:34,démarrage,*,31.0,Lingette ,1.0,0,0.0,0,1.0,1.0,0.0
54422.0,2024-09-22 10:53:20,démarrage,*,34.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
54421.0,2024-09-22 10:47:45,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54420.0,2024-09-22 10:47:29,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54419.0,2024-09-22 10:33:20,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54418.0,2024-09-22 10:00:41,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54417.0,2024-09-22 09:20:06,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54416.0,2024-09-22 09:16:05,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54415.0,2024-09-21 20:37:26,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54414.0,2024-09-21 20:10:02,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54413.0,2024-09-21 19:20:59,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54412.0,2024-09-21 19:05:45,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54411.0,2024-09-21 18:03:47,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54410.0,2024-09-21 17:31:27,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54409.0,2024-09-21 17:31:08,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54408.0,2024-09-21 17:21:20,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54407.0,2024-09-21 17:21:04,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54406.0,2024-09-21 14:15:14,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54405.0,2024-09-21 13:13:12,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54404.0,2024-09-21 13:12:35,démarrage,*,21.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
54403.0,2024-09-21 12:29:09,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54402.0,2024-09-21 12:00:59,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
54401.0,2024-09-21 11:38:30,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54400.0,2024-09-21 10:58:11,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54399.0,2024-09-21 10:48:01,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54398.0,2024-09-21 09:50:55,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54397.0,2024-09-21 08:23:41,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54396.0,2024-09-21 08:16:03,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54395.0,2024-09-21 08:03:32,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54394.0,2024-09-21 08:02:13,démarrage,*,30.0,Assouplissant ,0.0,0,0.0,0,1.2,1.5,0.3
54393.0,2024-09-21 07:57:44,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54392.0,2024-09-21 07:57:27,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54391.0,2024-09-21 06:50:29,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54390.0,2024-09-20 18:05:02,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54389.0,2024-09-20 18:04:47,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54388.0,2024-09-20 18:04:23,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54387.0,2024-09-20 17:37:44,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54386.0,2024-09-20 17:16:06,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54385.0,2024-09-20 17:15:42,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54384.0,2024-09-20 16:55:06,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54383.0,2024-09-20 16:18:30,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54382.0,2024-09-20 15:22:37,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54381.0,2024-09-20 15:14:49,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54380.0,2024-09-20 15:11:05,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54379.0,2024-09-20 15:09:18,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54378.0,2024-09-20 14:32:50,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54377.0,2024-09-20 14:30:58,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54376.0,2024-09-20 13:43:24,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54375.0,2024-09-20 13:26:48,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54374.0,2024-09-20 11:28:45,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54373.0,2024-09-20 11:23:01,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54372.0,2024-09-20 11:14:45,démarrage,*,22.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
54371.0,2024-09-20 11:08:14,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54370.0,2024-09-20 11:07:46,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54369.0,2024-09-20 11:07:06,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54368.0,2024-09-20 11:06:10,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54367.0,2024-09-20 10:40:56,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54366.0,2024-09-20 10:39:32,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54365.0,2024-09-20 10:20:07,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54364.0,2024-09-20 09:40:09,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54363.0,2024-09-20 09:39:23,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54362.0,2024-09-20 09:32:58,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54361.0,2024-09-20 09:32:40,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54360.0,2024-09-20 09:12:26,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54359.0,2024-09-20 09:12:06,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54358.0,2024-09-20 08:58:24,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54357.0,2024-09-20 08:50:25,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54356.0,2024-09-20 08:09:48,démarrage,*,15.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
54355.0,2024-09-20 08:08:48,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54354.0,2024-09-20 08:08:10,démarrage,*,32.0,Détachant ,0.0,20,0.0,0,1.2,20.0,18.8
54353.0,2024-09-20 08:05:50,démarrage,*,33.0,Détachant ,0.0,0,1.2,0,1.2,1.2,0.0
54352.0,2024-09-20 08:05:32,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54351.0,2024-09-20 06:54:49,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54350.0,2024-09-20 06:53:19,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54349.0,2024-09-19 19:19:51,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54348.0,2024-09-19 19:19:30,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54347.0,2024-09-19 18:48:20,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54346.0,2024-09-19 18:19:20,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54345.0,2024-09-19 18:02:37,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54344.0,2024-09-19 17:46:58,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54343.0,2024-09-19 17:40:48,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54342.0,2024-09-19 17:26:14,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54341.0,2024-09-19 16:37:33,démarrage,*,15.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
54340.0,2024-09-19 14:34:20,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54339.0,2024-09-19 14:20:48,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54338.0,2024-09-19 13:32:01,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54337.0,2024-09-19 12:43:35,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54336.0,2024-09-19 12:41:17,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
54335.0,2024-09-19 12:25:21,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54334.0,2024-09-19 12:12:42,démarrage,*,14.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
54333.0,2024-09-19 10:25:06,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54332.0,2024-09-19 10:11:56,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54331.0,2024-09-19 10:03:38,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54330.0,2024-09-19 09:44:09,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54329.0,2024-09-19 09:27:50,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54328.0,2024-09-19 09:11:19,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54327.0,2024-09-19 08:15:29,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54326.0,2024-09-19 08:15:17,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54325.0,2024-09-19 08:15:05,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54324.0,2024-09-19 06:52:40,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54323.0,2024-09-19 06:52:02,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54322.0,2024-09-18 18:52:57,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54321.0,2024-09-18 18:40:51,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54320.0,2024-09-18 18:40:41,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54319.0,2024-09-18 18:40:27,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54318.0,2024-09-18 18:40:12,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54317.0,2024-09-18 18:39:59,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54316.0,2024-09-18 18:19:46,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54315.0,2024-09-18 17:51:33,démarrage,*,12.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
54314.0,2024-09-18 17:47:32,démarrage,*,34.0,Lessive  ,0.0,0,0.0,0,1.2,1.5,0.3
54313.0,2024-09-18 17:47:03,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54312.0,2024-09-18 17:33:14,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54311.0,2024-09-18 17:28:25,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54310.0,2024-09-18 16:41:25,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54309.0,2024-09-18 13:08:15,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54308.0,2024-09-18 12:55:33,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54307.0,2024-09-18 12:55:20,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54306.0,2024-09-18 12:55:06,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54305.0,2024-09-18 12:54:48,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54304.0,2024-09-18 12:54:33,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54303.0,2024-09-18 12:50:00,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
54302.0,2024-09-18 12:38:16,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.7,0.2
54301.0,2024-09-18 11:57:56,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54300.0,2024-09-18 11:09:45,démarrage,*,14.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
54299.0,2024-09-18 11:08:50,démarrage,*,13.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
54298.0,2024-09-18 10:52:57,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
54297.0,2024-09-18 10:27:00,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54296.0,2024-09-18 09:48:53,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54295.0,2024-09-18 09:48:41,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54294.0,2024-09-18 09:25:02,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54293.0,2024-09-17 22:53:07,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54292.0,2024-09-17 22:52:46,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54291.0,2024-09-17 22:39:02,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54290.0,2024-09-17 22:38:09,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54289.0,2024-09-17 21:54:09,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54288.0,2024-09-17 21:53:20,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54287.0,2024-09-17 19:10:03,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54286.0,2024-09-17 18:56:31,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54285.0,2024-09-17 18:52:18,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54284.0,2024-09-17 18:50:53,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54283.0,2024-09-17 18:50:04,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54282.0,2024-09-17 18:16:34,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54281.0,2024-09-17 18:15:32,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54280.0,2024-09-17 18:14:54,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54279.0,2024-09-17 18:05:39,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54278.0,2024-09-17 17:37:41,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
54277.0,2024-09-17 15:34:32,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54276.0,2024-09-17 15:34:17,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54275.0,2024-09-17 14:40:48,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
54274.0,2024-09-17 14:38:28,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
54273.0,2024-09-17 13:58:21,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
54272.0,2024-09-17 13:56:04,démarrage,*,14.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
54271.0,2024-09-17 12:48:33,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54270.0,2024-09-17 12:35:33,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54269.0,2024-09-17 12:30:48,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
54268.0,2024-09-17 12:18:56,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
54267.0,2024-09-17 12:18:00,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
54266.0,2024-09-17 11:53:56,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
